"rm","cidade","state","state_code","cod_ibge","capital","year","month","number_deaths"
"Distrito Federal e entorno","Cabeceiras","GO",52,"5204003",0,2019,9,7
"Distrito Federal e entorno","Cabeceiras","GO",52,"5204003",0,2019,10,1
"Distrito Federal e entorno","Cabeceiras","GO",52,"5204003",0,2019,11,1
"Distrito Federal e entorno","Cabeceiras","GO",52,"5204003",0,2019,12,1
"Distrito Federal e entorno","Cabeceiras","GO",52,"5204003",0,2020,3,3
"Distrito Federal e entorno","Cabeceiras","GO",52,"5204003",0,2020,4,3
"Distrito Federal e entorno","Cabeceiras","GO",52,"5204003",0,2020,5,3
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,1,8
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,2,2
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,3,4
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,4,1
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,5,3
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,6,6
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,8,3
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,9,1
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,10,1
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,11,3
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2019,12,3
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2020,1,1
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2020,2,1
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2020,3,4
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2020,4,3
"Distrito Federal e entorno","Cavalcante","GO",52,"5205307",0,2020,5,6
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,1,13
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,2,10
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,3,9
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,4,18
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,5,15
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,6,20
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,7,15
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,8,5
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,9,10
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,10,14
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,11,18
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2019,12,13
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2020,1,19
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2020,2,15
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2020,3,14
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2020,4,13
"Distrito Federal e entorno","Cidade Ocidental","GO",52,"5205497",0,2020,5,13
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,1,7
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,2,4
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,3,1
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,4,10
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,5,6
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,6,12
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,7,10
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,8,9
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,9,6
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,10,4
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,11,11
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2019,12,5
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2020,1,5
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2020,2,10
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2020,3,5
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2020,4,8
"Distrito Federal e entorno","Cocalzinho de Goiás","GO",52,"5205513",0,2020,5,11
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,1,4
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,2,3
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,3,7
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,4,3
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,5,8
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,6,4
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,7,6
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,8,4
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,9,10
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,10,2
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,11,1
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2019,12,8
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2020,1,9
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2020,2,6
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2020,3,2
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2020,4,8
"Distrito Federal e entorno","Corumbá de Goiás","GO",52,"5205802",0,2020,5,11
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,1,16
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,2,18
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,3,13
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,4,20
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,5,19
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,6,17
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,7,22
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,8,21
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,9,23
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,10,21
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,11,15
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2019,12,23
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2020,1,28
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2020,2,17
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2020,3,20
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2020,4,20
"Distrito Federal e entorno","Cristalina","GO",52,"5206206",0,2020,5,21
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,1,3
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,2,3
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,4,3
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,5,7
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,6,5
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,7,2
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,8,3
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,9,5
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,10,2
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,11,4
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2019,12,5
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2020,1,4
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2020,2,5
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2020,3,8
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2020,4,5
"Distrito Federal e entorno","Flores de Goiás","GO",52,"5207907",0,2020,5,3
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,1,46
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,2,52
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,3,42
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,4,50
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,5,26
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,6,47
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,7,42
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,8,37
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,9,45
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,10,32
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,11,52
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2019,12,51
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2020,1,50
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2020,2,38
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2020,3,59
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2020,4,44
"Distrito Federal e entorno","Formosa","GO",52,"5208004",0,2020,5,54
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,1,33
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,2,24
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,3,30
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,4,40
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,5,36
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,6,34
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,7,38
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,8,44
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,9,45
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,10,50
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,11,28
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2019,12,25
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2020,1,45
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2020,2,35
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2020,3,24
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2020,4,49
"Distrito Federal e entorno","Goianésia","GO",52,"5208608",0,2020,5,38
"Distrito Federal e entorno","Luziânia","GO",52,"5212501",0,NA,NA,NA
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2019,3,3
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2019,5,1
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2019,6,2
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2019,7,1
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2019,9,1
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2019,11,2
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2019,12,1
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2020,1,1
"Distrito Federal e entorno","Mimoso de Goiás","GO",52,"5213053",0,2020,2,1
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,1,21
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,2,14
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,3,19
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,4,17
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,5,21
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,6,31
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,7,27
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,8,23
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,9,25
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,10,28
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,11,19
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2019,12,25
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2020,1,22
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2020,2,24
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2020,3,16
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2020,4,21
"Distrito Federal e entorno","Niquelândia","GO",52,"5214606",0,2020,5,25
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,1,14
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,2,14
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,3,11
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,4,16
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,5,15
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,6,15
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,7,12
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,8,6
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,9,10
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,10,19
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,11,12
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2019,12,15
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2020,1,9
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2020,2,12
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2020,3,13
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2020,4,17
"Distrito Federal e entorno","Novo Gama","GO",52,"5215231",0,2020,5,21
"Distrito Federal e entorno","Padre Bernardo","GO",52,"5215603",0,2019,11,9
"Distrito Federal e entorno","Padre Bernardo","GO",52,"5215603",0,2019,12,14
"Distrito Federal e entorno","Padre Bernardo","GO",52,"5215603",0,2020,1,10
"Distrito Federal e entorno","Padre Bernardo","GO",52,"5215603",0,2020,2,13
"Distrito Federal e entorno","Padre Bernardo","GO",52,"5215603",0,2020,3,13
"Distrito Federal e entorno","Padre Bernardo","GO",52,"5215603",0,2020,4,7
"Distrito Federal e entorno","Padre Bernardo","GO",52,"5215603",0,2020,5,7
"Distrito Federal e entorno","Pirenópolis","GO",52,"5217302",0,2019,8,1
"Distrito Federal e entorno","Pirenópolis","GO",52,"5217302",0,2019,9,1
"Distrito Federal e entorno","Pirenópolis","GO",52,"5217302",0,2019,10,1
"Distrito Federal e entorno","Pirenópolis","GO",52,"5217302",0,2020,2,2
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,1,22
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,2,16
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,3,19
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,4,23
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,5,31
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,6,27
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,7,29
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,8,36
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,9,26
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,10,28
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,11,23
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2019,12,28
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2020,1,26
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2020,2,15
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2020,3,34
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2020,4,26
"Distrito Federal e entorno","Planaltina","GO",52,"5217609",0,2020,5,30
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,1,11
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,2,9
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,3,14
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,4,10
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,5,18
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,6,15
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,7,13
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,8,18
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,9,11
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,10,10
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,11,8
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2019,12,17
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2020,1,13
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2020,2,11
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2020,3,12
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2020,4,19
"Distrito Federal e entorno","Santo Antônio do Descoberto","GO",52,"5219753",0,2020,5,21
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2019,1,2
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2019,3,2
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2019,6,2
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2019,7,3
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2019,8,5
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2019,9,3
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2019,10,6
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2019,11,4
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2020,1,2
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2020,2,2
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2020,3,5
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2020,4,1
"Distrito Federal e entorno","São João d'Aliança","GO",52,"5220009",0,2020,5,4
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,4,5
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,5,1
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,6,1
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,7,3
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,8,3
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,9,3
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,10,3
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,11,4
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2019,12,7
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2020,1,5
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2020,2,2
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2020,3,3
"Distrito Federal e entorno","Simolândia","GO",52,"5220686",0,2020,4,2
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,1,39
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,2,33
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,3,24
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,4,49
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,5,26
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,6,32
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,7,40
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,8,36
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,9,34
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,10,33
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,11,38
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2019,12,52
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2020,1,27
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2020,2,33
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2020,3,42
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2020,4,42
"Distrito Federal e entorno","Unaí","MG",31,"3170404",0,2020,5,30
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,1,18
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,2,17
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,3,24
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,4,43
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,5,25
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,6,27
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,7,31
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,8,21
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,9,34
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,10,40
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,11,19
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2019,12,34
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2020,1,31
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2020,2,17
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2020,3,34
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2020,4,33
"Distrito Federal e entorno","Valparaíso de Goiás","GO",52,"5221858",0,2020,5,39
"Distrito Federal e entorno","Vila Boa","GO",52,"5222203",0,NA,NA,NA
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,1,3
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,2,1
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,3,2
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,4,1
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,6,2
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,7,3
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,8,3
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,9,2
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,10,2
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,11,4
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2019,12,3
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2020,1,3
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2020,2,1
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2020,3,2
"Distrito Federal e entorno","Vila Propício","GO",52,"5222302",0,2020,5,4
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,1,71
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,2,47
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,3,61
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,4,44
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,5,50
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,6,63
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,7,81
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,8,80
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,9,67
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,10,58
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,11,55
"Porto Alegre","Alvorada","RS",43,"4300604",0,2019,12,62
"Porto Alegre","Alvorada","RS",43,"4300604",0,2020,1,67
"Porto Alegre","Alvorada","RS",43,"4300604",0,2020,2,52
"Porto Alegre","Alvorada","RS",43,"4300604",0,2020,3,66
"Porto Alegre","Alvorada","RS",43,"4300604",0,2020,4,64
"Porto Alegre","Alvorada","RS",43,"4300604",0,2020,5,57
"Porto Alegre","Araricá","RS",43,"4300877",0,NA,NA,NA
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,1,10
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,2,7
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,3,7
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,4,11
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,5,6
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,6,8
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,7,10
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,8,15
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,9,10
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,10,11
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,11,5
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2019,12,7
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2020,1,5
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2020,2,4
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2020,3,5
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2020,4,3
"Porto Alegre","Arroio dos Ratos","RS",43,"4301107",0,2020,5,6
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,1,67
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,2,33
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,3,16
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,4,39
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,5,37
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,6,50
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,7,66
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,8,56
"Porto Alegre","Cachoeirinha","RS",43,"4303103",0,2019,9,56
